-0.466985	0.022475	-0.883980	
0.556114	0.141696	-0.818938	
0.763007	0.167202	-0.624391	
-0.501164	-0.422226	-0.755354	
-0.046446	-0.036597	-0.998250	
-0.491140	0.860525	0.135198	
-0.065003	0.558945	-0.826653	
-0.224666	0.053107	-0.972988	
-0.136693	0.765066	0.629277	
0.251254	0.498856	-0.829466	
0.344807	-0.764876	0.544126	
0.636530	-0.562902	-0.527230	
-0.535595	0.827867	-0.166657	
0.565188	0.552639	0.612497	
-0.189149	-0.980759	0.048306	
-0.150923	0.155032	-0.976313	
-0.539840	0.442587	0.716023	
0.493515	0.411051	-0.766472	
-0.096153	-0.978554	-0.182174	
0.348651	0.769053	0.535724	
-0.499746	0.235215	0.833623	
-0.665583	-0.438349	0.604027	
0.080256	0.549655	-0.831528	
-0.595638	-0.753008	-0.279634	
-0.246201	-0.451224	-0.857777	
0.585981	0.744626	-0.319623	
-0.676755	-0.703140	-0.218165	
0.357524	0.247282	0.900571	
-0.955690	0.294092	-0.012921	
0.251150	0.964193	0.085182	
0.124252	0.101938	-0.987000	
0.005302	-0.929497	-0.368791	
-0.761217	0.642791	-0.085840	
0.855959	0.231043	0.462551	
-0.449142	0.197171	0.871433	
0.938405	-0.096704	0.331731	
0.296597	-0.734573	0.610273	
-0.562619	0.732306	-0.383652	
0.945536	0.086099	-0.313925	
0.128726	0.683553	0.718460	
-0.387759	-0.703946	-0.595066	
0.136053	-0.951564	-0.275710	
-0.014940	-0.936407	-0.350597	
-0.117203	-0.591130	0.798015	
-0.026712	0.657267	-0.753184	
-0.263967	-0.955704	-0.130200	
-0.863495	-0.112335	0.491689	
0.762216	-0.486840	0.426630	
0.920257	0.329284	-0.211420	
0.498809	-0.487177	-0.716832	
-0.956547	0.274024	0.099643	
-0.716647	-0.259127	0.647511	
-0.107435	-0.200285	0.973829	
-0.838072	0.544831	0.028184	
0.351220	-0.875290	0.332433	
0.668148	0.175178	-0.723112	
0.536272	-0.493676	0.684614	
-0.569371	0.206431	0.795740	
0.597244	-0.737411	-0.315477	
0.199397	-0.130079	-0.971247	
-0.905937	0.305027	-0.293662	
0.476360	-0.879006	0.020726	
-0.418683	0.527592	-0.739156	
0.045455	0.655629	0.753714	
0.952051	0.171365	0.253442	
0.315659	-0.880113	-0.354627	
0.747725	-0.625793	-0.222013	
-0.381702	-0.169669	0.908579	
-0.699558	0.124641	0.703622	
0.423032	0.767616	0.481466	
-0.876127	0.385483	-0.289491	
-0.737519	0.017289	-0.675105	
0.649159	0.758052	-0.062845	
0.729653	0.494907	0.471883	
0.359413	-0.924854	0.124370	
-0.563096	0.340280	0.753082	
-0.647973	0.630028	-0.428014	
0.971967	-0.011079	-0.234855	
0.899095	0.304359	-0.314632	
-0.455901	-0.889345	-0.034932	
0.911525	0.340208	-0.231041	
0.435179	-0.043226	-0.899306	
-0.730154	0.683030	0.018580	
0.388952	0.849180	-0.357225	
-0.992685	0.112340	-0.044218	
0.659477	0.364659	0.657353	
0.351540	-0.807243	0.474107	
0.784757	-0.565419	0.253885	
0.896614	0.115481	-0.427489	
0.467507	0.338389	-0.816658	
0.900095	-0.053054	-0.432451	
0.456184	-0.576270	-0.678092	
-0.750789	-0.636089	-0.178062	
-0.343706	0.792012	0.504562	
-0.979732	0.199223	0.020873	
0.793546	0.205540	-0.572746	
-0.786265	0.048617	-0.615973	
0.199257	-0.618859	0.759810	
-0.387629	-0.912420	-0.131274	
-0.489359	0.837224	-0.244097	
-0.685586	-0.349585	0.638563	
-0.168856	-0.174926	-0.969994	
-0.553770	-0.014548	-0.832542	
0.422251	0.817392	0.391886	
0.710213	0.106776	-0.695842	
0.741384	-0.657990	-0.131900	
-0.675523	0.601078	0.427054	
0.623683	0.430918	-0.652173	
-0.898812	-0.247927	0.361481	
-0.759924	-0.185897	0.622862	
-0.241081	-0.381922	0.892197	
-0.649014	0.019277	-0.760532	
-0.409877	-0.886982	0.212751	
-0.402697	0.607738	0.684463	
-0.970258	0.152116	0.188309	
0.062596	-0.219764	-0.973543	
0.610805	-0.572830	-0.546611	
0.367875	-0.864606	0.342235	
0.159303	-0.691254	0.704834	
0.900825	0.199107	0.385838	
-0.110917	-0.837693	-0.534759	
-0.869840	0.012044	0.493186	
